,movie_title,link,story
123,側耳傾聽,https://movie.douban.com/subject/1297052/,正在讀初三的月島雯是一個喜歡看書的女孩，她每次都能在借書卡上看到一個叫天澤聖司名字，因此她對這個人充滿了好奇。雯一直喜歡寫詩，有一天她跟好友夕子在討論寫詩的事，夕子告訴雯自己收到了情書，但事實上夕子已有了喜歡的人。更沒有想到的是，夕子喜歡的杉村喜歡的是雯，雯一時間感到十分困惑。雯無意中來到了一個小店，原來店主是聖司的爺爺。認識了聖司之後，聽到了聖司對自己理想的追求之後，也激發了雯對自己理想的追求之念。當聖司離開了到義大利學習做小提琴時，雯決定要專心寫作。當雯完成了作品之後，她發現原來自己高估了自己，就這樣她選擇繼續考高中，這時她非常想念聖司。一天淩晨，她站到窗邊，突然看到了一個熟悉的身影……
124,借東西的小人阿莉埃蒂,https://movie.douban.com/subject/4202302/,雖然患有心臟方面的疾病，但是少年翔（神木隆之介配音）的父母依然對他疏於呵護。為了準備即將到來的手術，翔來到了位於偏遠鄉間的姨婆（竹下景子配音）家靜養。姨婆家位於一片幽靜的叢林中，這是一幢有著上百年歷史的歐式別墅。這裡除了生活著姨婆和女傭阿春（樹木希林配音）外，還有一個奇特的三口之家，“借東西一族”——小人阿莉埃蒂（志田未來配音）和她的爸爸（三浦友和配音）媽媽（大竹忍配音），他們生活在別墅的地板下，只有幾公分高，過著不為人類察覺的生活。遇到所需的日常用品時，便會在夜深人靜之時偷偷潛入廚房借出來。翔無意中瞥見阿莉埃蒂的身影，他有心接近這些傳說中的小人，卻不知不覺打擾了他們的生活……本片根據英國作家瑪麗·諾頓的原著《借東西的小人》改編，並榮獲2011年日本電影學院獎最佳動畫片獎。
125,甜蜜蜜,https://movie.douban.com/subject/1305164/,改革開放初期，黎小軍（黎明飾）告別女友小婷（楊恭如飾）從天津（國語版中為無錫）來到香港討生活，期望有天掙到大錢把小婷接來與之風風光光地成婚，沒料想日子會比想像中的難熬許多。黎小軍在速食店與同樣從大陸到港討生活但避諱談自己身份的李翹（張曼玉飾）結識後，因為共同喜愛鄧麗君，兩人人在異鄉的孤獨都有了某種程度的緩解，並在交往的過程中生出了真愛，可是世事難料，兩人最終無奈分手，黎小軍成了小婷的老公，李翹跟了在黑社會做事的豹哥（曾志偉飾）。然而因為鄧麗君，兩人的緣分並沒到此為止。
126,螢火之森,https://movie.douban.com/subject/5989818/,某年夏天，6歲小女孩竹川螢來到爺爺家度假，她闖進了傳說住滿妖怪的山神森林。正當她因為迷路而焦急萬分的時候，一個戴著狐狸面具的大男孩出現在她面前，並引領著螢找到回家的路。雖然螢分外感激，可是男孩卻禁止她碰觸自己的身體，原來這名叫銀的男孩並非人類，他一旦被人類碰觸就會煙消雲散。在此後的日子裡，螢和銀成為好朋友，他們走遍了森林的每一個角落玩耍。日復一日，年復一年，每到夏天的時候螢就會如約來到森林和好朋友見面。她遵守著和銀的約定，無論如何也不碰觸銀的身體。隨著年齡的增長，螢和銀對彼此的情感都悄悄發生了變化，他們共同期待相聚的日子，共同期待擁抱對方……本片根據綠川幸的原作改編。
127,馴龍高手,https://movie.douban.com/subject/2353023/,維京島國的少年小嗝嗝（傑伊•巴魯切爾JayBaruchel配音）是部落統領偉大的斯托裡克（傑拉德·巴特勒GerardButler配音）的兒子，他非常想像自己的父親一樣親手屠龍——這些飛龍是島上維京人放牧羊群的主要天敵——但他每次出現在部落屠龍的戰鬥中都只給大家徒增煩惱。在一次對抗飛龍的戰鬥中，希卡普偷偷用射龍器擊傷了一隻最神秘的“夜之怒龍”，並背著族人放生、豢養，甚至馴服了這只龍，還給它起名“無牙”。希卡普的神秘行徑引起了一同訓練屠龍技巧的女孩阿斯特麗德（亞美莉卡·費雷拉AmericaFerrera配音）的懷疑。阿斯特麗德發現了希卡普的秘密，卻同時被身騎“無牙”禦風而飛的美妙體驗所震撼。格雷決定在屠龍成人禮上向遠征歸來的斯托裡克和族人講明真相，說服大家放棄屠龍，卻偏偏弄巧成拙，害得“無牙”被俘，一場更大的災難就在眼前……
128,幸福終點站,https://movie.douban.com/subject/1292274/,為了完成父親的心願，維克多（湯姆•漢克斯TomHanks飾）從故國乘坐飛機前往美國甘迺迪機場，但戲劇性的事情發生了：他被告知祖國發生政變，而他的身份證護照一一失效，同時他的簽證也無法再使用。進退兩難的維克多只有在機場滯留，等待新證件的辦理。但是，他在機場等待了整整9個月。在這9個月裡面，他用機場的洗手間洗漱，在候機室睡覺，他已經學懂因地制宜，在機場照料自己的生活，甚至還找了一份建築工地工作。然而維克多的邋遢晦氣卻招來了機場負責人弗蘭克（史坦利•圖齊StanleyTucci飾）的不滿，而恐怕更令他氣憤妒忌的是，美麗的空姐艾米利亞（凱薩琳•澤塔-鐘斯CatherineZeta-Jones飾）竟然愛上了維克多。處在甜蜜中的維克多，也在慢慢觀察機場的人生百態，自得其樂。
129,瑪麗和馬克思,https://movie.douban.com/subject/3072124/,1976年，8歲的瑪麗·黛西·丁格爾（貝絲妮·惠特摩爾BethanyWhitmore配音）是澳大利亞墨爾本的一個小女孩，喜歡動畫片“諾布利特”、甜煉乳和巧克力。瑪麗的媽媽是個酒鬼，而在茶葉包裝廠工作的父親平日只喜歡製作鳥標本。孤獨的瑪麗沒有朋友，某一天心血來潮給美國紐約市的馬克思·傑瑞·霍羅威茨（菲力浦·塞默·霍夫曼PhilipSeymourHoffman配音）寫了一封信詢問美國小孩從哪裡來，並附上一根櫻桃巧克力棒。44歲的馬克思患有自閉症及肥胖，碰巧也喜歡看“諾布利特”動畫片及吃巧克力。二人的筆友關係從1976年維持到1994年，期間各自經歷了許多人生起伏，直到成年的瑪麗（托妮·科萊特ToniCollette配音）終於來到紐約看望馬克思……本片獲2009年法國昂錫國際動畫影展最佳動畫長片獎，柏林國際電影節水晶熊獎及渥太華國際動...
130,時空戀旅人,https://movie.douban.com/subject/10577869/,Tim（多姆納爾·格利森DomhnallGleeson飾）21歲了，他的老爸（比爾·奈伊BillNighy飾）告訴他，他們家族的男人都有時光旅行的超能力，可以回到過去。於是Tim將信就疑地試了一下，回到了夏天，在那裡他試圖改變和暗戀物件的關係，卻發現怎麼穿越時空都不能讓不愛你的人愛上你。之後Tim來到了倫敦，成為了一個律師。他愛上了一個漂亮的姑娘Mary（瑞秋·麥克亞當斯RachelMcAdams飾），他通過幾次時空旅行，努力地想成為Mary的男朋友。再後來，他又試圖通過時光旅行，去挽回一場失敗的話劇，去改善妹妹的生活，去更好地和親人、朋友相處，度過生命中的每一天。
131,怪獸電力公司,https://movie.douban.com/subject/1291579/,我們不知道，在那樣的世界裡住著那樣一群怪物。他們長相滑稽，卻必須裝作猙獰。因為，在夜深的時候，他們要悄悄的出現在孩子的衣櫥裡，嚇唬剛剛甜美睡去的寶寶。一切，只因為他們是怪物電力公司的員工，而孩子的尖叫，則是怪物王國發電的全部能量。怪物們害怕孩子，卻又必須讓孩子尖叫。在怪物的國度裡，他們都是為全民造福的英雄。毛怪蘇利文（約翰•古德曼）是怪物公司最出色的員工，業績總是搖搖領先，他嚇哭的小孩兒不計其數。他與搭檔大眼怪麥克（比利•克裡斯托）很受大家的愛戴。一次偶然，毛怪不小心把一個兩歲的小女孩阿布（瑪麗•吉布斯）帶回了怪物世界，引起了極大的恐慌，調皮可愛的阿布把這些可怕的怪物嚇的人仰馬翻。警方在追捕阿布，而壞蛋亨利（詹姆斯•柯博）也計畫利用阿布進行他改革工廠的邪惡計畫。另一方面，在與阿布相處的過程中，毛怪漸漸對她產生莫名的情愫，甚至因此被放逐野外。可是一...
132,大魚,https://movie.douban.com/subject/1291545/,愛德華（伊萬·麥克葛列格EwanMcGregor飾）生性熱愛自由，成年之後，他選擇離開家鄉，踏上了環遊世界的旅程。一路上，愛德華遇見了各種各樣稀奇古怪的角色，經歷了無數精彩絕倫的的冒險，而他日後最大的興趣，就是向他人喋喋不休的重複講述他的這一段奇幻旅程。威爾（比利·克魯德普BillyCrudup飾）是愛德華的兒子，他並不相信父親所講述的那些光怪陸離的故事，甚至對此感到無比厭煩。婚後，他同父親中斷了聯繫，一晃眼就是數年過去。當再次得到愛德華的消息之時，威爾才知道父親即將不久于人世，他決定去見愛德華最後一面。然而，這一次，威爾終於發現了隱藏在這些故事背後的奧秘和真相。
133,告白,https://movie.douban.com/subject/4268598/,一所平凡的中學，1年B組即將迎來春假。不知天高地厚的學生們肆意吵鬧，殊不知一場綿亙數月的風暴正向他們襲來。級任教師森口悠子（松隆子飾）全然無視這片混亂，靜靜地向學生們做出最後的告白。這個單親媽媽獨自撫養著可愛的女兒（蘆田愛菜飾），然而女兒最終在游泳池中溺水身亡。員警認定這是一起意外，森口則認定女兒死于班上兩個學生之手。她不動聲色地指責著犯人A和B，並宣佈用自己的方式進行復仇。在此之後，森口辭去教師職務，1年B班的學生也心懷惴惴迎來了春假。新學期開始，殘酷的風暴襲向了這群無知無畏的少男少女……本片根據湊かなえ的原作改編，並成為2010年電影旬報十佳影片；第34屆日本電影學院獎最佳作品、最佳導演、最佳劇本和最佳剪輯4項大獎。
134,陽光姐妹淘,https://movie.douban.com/subject/4917726/,25年前，高中生任娜美（沈恩京飾）一家從全羅道搬到漢城，娜美入讀真德女子高中，因方言濃重怯於開口的娜美幸運的得到了同班大姐頭夏春花（姜索拉飾）的維護，並與圍繞在夏春花周圍的執著于雙眼皮的金玫瑰、滿嘴髒話的黃珍熙、夢想成為作家的徐金玉、要成為韓國小姐的俞福姬以及沉默傲慢的美人鄭秀智等五人結識。在一次和不良少女團對決之後，春花和娜美等七人組成了“Sunny”團體……多年以後，家庭主婦娜美在去醫院探望母親時偶然重逢了身患絕症住院的春花，後者希望在生命的最後兩個月內，能夠再見當年的Sunny成員。娜美找到金玫瑰，兩人委託私家偵探尋找當年的同伴，而那些關於青春的回憶，也在一個個熟悉的名姓後面再次被喚醒。
135,射雕英雄傳之東成西就,https://movie.douban.com/subject/1316510/,金輪國王妃（葉玉卿飾）與表哥歐陽鋒（梁朝偉飾）有染，為霸佔江山，他們毒死了國王，但沒找到傳國玉璽。得知玉璽在前往九宮山找尋其師父求助的三公主（林青霞飾）手裡後，歐陽鋒企圖搶到手但沒成功。糊塗國師（張曼玉飾）在淫威下屈服，查出三公主的具體下落，歐陽鋒乘火箭金靴追趕，卻誤脫落一隻插死剛出關的王重陽（鐘鎮濤飾），奄奄一息的王重陽懇求適逢路過的三公主找到其師弟周伯通（劉嘉玲飾）代為報仇。逃到九宮山的三公主邀得師弟黃藥師（張國榮飾）與師妹（王祖賢飾）相助，再加上前來尋找表妹的洪七（張學友飾）、找到真心人才能成仙的段智興（梁家輝飾），一場與歐陽鋒的生死惡戰蓄勢待發……
136,神偷奶爸,https://movie.douban.com/subject/3287562/,超級壞蛋格魯（史蒂夫·卡瑞爾SteveCarell配音）在聽說埃及金字塔被盜的新聞後不滿市面上新賊輩出，決定在納法利歐博士（拉塞爾·布蘭德RussellBrand配音）的幫助下建造火箭升空盜取月亮。在向壞蛋銀行貸款的過程中，格魯盜取的收縮射線槍被新賊維克托（傑森·席格爾JasonSegel配音）搶走。為了奪回收縮射線槍，格魯決定領養三位孤兒——瑪戈（米蘭達·卡斯格拉夫MirandaCosgrove配音）、伊蒂絲（達娜·蓋伊DanaGaier配音）和阿格蕾絲（埃爾希·費舍ElsieFisher配音），利用她們進入維克托的城堡兜售餅乾的機會實施偷盜，計畫成功後再偷偷處理掉三個小孩。然而在平凡的日常相處中，格魯卻發現自己越來越離不開這三個小鬼，但這樣的感情用事卻將嚴重影響周密的盜月計畫……
137,教父3,https://movie.douban.com/subject/1294240/,轉眼間已經是1979年，第二代教父麥克•柯里昂（阿爾•帕西諾飾）到了垂暮之年，為了靈魂的救贖，麥克慢慢結束家族的黑道事業，轉投正當生意。麥克的兒子托尼酷愛藝術，無意接手家族事業，邁克爾決定讓大哥遜尼的私生子，火爆好色的文森（安迪•加西亞飾）繼承家業，當第三代教父。麥克的愛女瑪麗（索菲婭•科波拉飾）和文森相戀，遭到父親的反對，父女漸漸疏遠。為了使家族資產合法化，麥克通過在梵蒂岡教廷的關係網，準備投資“屹立”集團，卻遭到敵人的暗中阻撓，教皇的去世也讓事情更加撲朔迷離。麥克無奈之下，只能重新選擇用暴力解決問題，他的親人也被捲入了這場血雨腥風。
138,傲慢與偏見,https://movie.douban.com/subject/1418200/,根據簡·奧斯丁同名小說改編。伊莉莎白·班納特(凱拉·奈特麗飾)出身于小地主家庭，有四個姐妹，母親班納特太太整天操心著為女兒物色稱心如意的丈夫。新來的鄰居賓格來先生和他的朋友達西（馬修·麥克菲迪恩飾）打破了她們一家人單調的鄉村生活。賓格來和伊莉莎白的姐姐簡·班納特互生情愫；達西對善良聰明的伊莉莎白產生了好感，而伊莉莎白卻對達西不可一世的傲慢心存偏見，不接受他的感情。然而，世事難料，賓格來和簡·班納特因為誤會，關係危在旦夕；達西的種種作為，展示了性格中和伊莉莎白相同的善良一面，逐漸贏得了伊莉莎白的好感。兩對有情人能否終成眷屬？班納特姐妹們能否得到自己想要的生活？簡·奧斯丁筆下十九世紀初英國鄉村生活和社會風貌，重新展現在大銀幕上。
139,玩具總動員3,https://movie.douban.com/subject/1858711/,距上一次的冒險已經過去11個年頭，轉眼間安迪（約翰·莫里斯JohnMorris配音）變成了17歲的陽光男孩。這年夏天，安迪即將開始大學生活，他必須將自己的房間收拾整齊留給妹妹。此前，伍迪（湯姆·漢克斯TomHanks配音）與巴斯光年（蒂姆·艾倫TimAllen配音）等玩具一直期待安迪再和他們玩耍，但是隨著歲月的流逝，他們被冷落在箱子裡很久了。安迪十分珍惜這些童年的玩伴，於是準備將他們收在閣樓。誰曾想，媽媽卻把玩具們當作廢物扔到街道上。玩具們誤解了安迪，於是憤然出走，寧可被捐贈到陽光之家幼稚園。伍迪盡力勸解大家，卻收效甚微，只得獨自黯然離開。巴斯光年他們原本以為將重新回到往昔的快樂時光，不料卻陷入一場陰謀之中……
140,釜山行,https://movie.douban.com/subject/25986180/,證券公司基金管理人石宇（孔侑飾）光鮮精幹，卻也是個重利輕義之徒。妻子為此與之決裂，女兒秀安（金秀安飾）則對如此自私的父親越來越失望，決定前往釜山和母親生活。在秀安生日這天，石宇抽出時間陪伴女兒登上開往釜山的特快列車。而與此同時，城市四處出現了極為可疑的暴動事件。政府極力洗白無法掩蓋喪屍肆虐的事實，即便懵然無知的列車乘客也因為不速之客的到來而墮入恐慌絕望的地獄中。開車的刹那，一名感染者沖入車廂，而她很快屍變並對目光所及之處的健康人展開血腥屠殺。未過多久，喪屍便呈幾何數爆發性地增長。石宇被迫和倖存者的乘客們在逼仄的空間中奮力求生。通往釜山的遙遙旅途佈滿殺機，危難時刻每個倖存者的人性也承受巨大的考驗……
141,恐怖直播,https://movie.douban.com/subject/21360417/,韓國首爾某個平凡的早上，廣播電臺DailyTopic節目的主持人尹英華（河正宇飾）正就稅率改革與聽眾進行連線，這時一個自稱住在首爾昌信洞的普通工人朴魯圭打入電話，大肆抱怨超高的電費和相關部門對他的威脅。尹英華頗不耐煩，以偏離主題為由強行切斷電話。誰知連線無法單方面由電臺方面中斷，憤怒的朴魯圭繼續抱怨，並揚言炸掉漢江大橋。尹英華不以為然，進而慫恿對方想做就做，誰知話音剛落，窗外的麻浦大橋便炸作廢墟。大驚失色的尹英華很快冷靜下來，他決定利用這次難得的機會打一次事業的翻身仗。在他的主持下，針對恐怖分子的連線直播就此展開，無關良知的節目拉開帷幕……
142,一個叫歐維的男人決定去死,https://movie.douban.com/subject/26628357/,歐維（羅夫·拉斯加德RolfLassgård飾）是一個刻板而又固執的老頭，他的妻子半年前死於疾病，留他一人生活在這個混亂不堪的世界之中。每天早晨，歐維都會定時在社區裡進行巡視，確認所有的車輛都停在應停的位置，呵斥違反規定私自駛入社區的車輛，趕走四處亂轉破壞環境的貓狗，在社區居民眼裡，歐維是“來自地獄的惡鄰”，可每個人都明白，這其實是歐維對於社區愛之深刻的表現。某一日，歐維遭到了上司的解雇，離開了恪守了幾十年的工作崗位，心灰意冷對現世了無牽掛的歐維決定自殺。然而，就在這個節骨眼上，一位名為帕維娜（巴哈·帕斯BaharPars飾）的女子和丈夫帶著兩個孩子搬到了歐維的隔壁，成為了歐維自殺計畫的絆腳石。
143,哪吒鬧海,https://movie.douban.com/subject/1307315/,商末時期，陳塘關總兵李靖的夫人懷胎3年6個月，最終生下一個肉球，肉球中跳出一個伶俐可愛的男孩。李靖原當他是妖孽欲殺之而後快，幸太乙真人前來收之為徒，賜名哪吒，並賜以乾坤圈和混天綾兩件寶貝。某年，天下大旱，甘露未降。哪吒和家將到東海洗澡玩耍。他用混天綾攪動海水，撼動龍宮，惹出巡海夜叉李艮和龍王三太子敖丙。幾番言語不和，哪吒殺此二人，由此闖下通天大禍。四海龍王齊聚陳塘關索命，為救一方百姓，哪吒決定交出生命……本片根據《封神演義》故事改編，並榮獲1980年電影百花獎最佳美術片獎；文化部1979年優秀影片獎、青年優秀創作獎；1983年菲律賓馬尼拉國際電影節特別獎；1988年法國布林波拉斯文化俱樂部青年國際動畫電影節評委獎和寬銀幕長動畫片獎。
144,被解救的姜戈,https://movie.douban.com/subject/6307447/,1858年，美國南北戰爭前兩年。德國賞金獵人金·舒爾茨（克里斯多夫·瓦爾茲ChristophWaltz飾）從販奴商人手中買下黑奴姜戈（傑米·福克斯JamieFoxx飾），讓其重獲自由。舒爾茨實則是要把姜戈培養成無法無天的賞金獵人，為其緝拿各種通緝犯以換取報酬。姜戈的唯一條件是：從暴虐的糖果莊園主喀爾文·坎迪（萊昂納多·迪卡普里奧LeonardoDiCaprio飾）手中解救出自己的妻子布魯姆希爾達（凱麗·華盛頓KerryWashington飾）。本片是昆汀向1966年由塞吉奧·考布西執導的經典義大利西部片《迪亞戈》的致敬之作。鬼才導演痞子昆丁三年磨一劍，繼《無恥混蛋》後又一巨制力作。本片延續昆汀一貫低調奢華的風格，處處可見奇思妙想的幽默元素和血腥野性的動作場面，更有強檔群戲，豪華卡司，可謂看點十足。《被解放的姜戈》榮獲第85屆奧斯...
145,未麻的部屋,https://movie.douban.com/subject/1395091/,當紅三人少女偶像團體CharmingBird面臨解散，核心成員霧越未麻在事務所的安排下不得不退出團體，轉型成為一名電視劇演員。萬事開頭難，對於偶像歌手轉型而來的未麻尤其如此，她在工作中承受著壓力，悶悶不樂。與此同時，各種恐嚇信不斷、經紀人田所先生遇襲以及以自己的口吻在網站上寫日記的神秘人都讓未麻焦慮不已，恍惚間她甚至看到另一個自己。未麻的苦惱無人知曉，貪婪的田所甚至同意劇組的劇本，要求未麻出演一場尺度極大的強暴戲。這次演出成為未麻演藝事業的轉捩點，她的出鏡率開始攀升，甚至還拍攝了裸露的寫真。與此相對，電視劇編劇澀谷和曾給未麻拍下裸照攝影師村野接連遇害。未麻的生活變得混亂不堪，真相究竟如何？本片榮獲1997年亞洲奇幻電影節最佳亞洲影片。
146,血戰鋼鋸嶺,https://movie.douban.com/subject/26325320/,1945年，第二次世界大戰接近尾聲，作為邪惡軸心重要成員的日本，其囂張態勢已成強弩之末。是年，決定戰局走向的沖繩島戰役拉開序幕，成千上萬鬥志昂揚的美國大兵被派往沖繩，等待他們的則是敵軍重兵防守、兇險異常的鋼鋸嶺。在這群人中間，卻有一個不願拿起武器的軍醫。他名叫戴斯蒙德·道斯（安德魯·加菲爾德AndrewGarfield飾），來自美國的維吉尼亞。太平洋爆發之際，瘦弱的戴斯蒙德志願成為救死扶傷的軍醫而應徵入伍。可因童年和家庭的原因，他始終不願拿起槍支操練，為此寧願背上拒服兵役的罪名被送上軍事法庭。幾經周折，戴斯蒙德最終和戰友來到了鋼鋸嶺。槍林彈雨，轉瞬之間無數人應聲倒地。在信仰和信念的支持下，戴斯蒙德僅憑一己之力拯救了數十條瀕死的生命……本片根據真人真事改編。
147,頭號玩家,https://movie.douban.com/subject/4920389/,故事發生在2045年，虛擬實境技術已經滲透到了人類生活的每一個角落。詹姆斯哈利迪（馬克·裡朗斯MarkRylance飾）一手建造了名為“綠洲”的虛擬實境遊戲世界，臨終前，他宣佈自己在遊戲中設置了一個彩蛋，找到這枚彩蛋的人即可成為綠洲的繼承人。要找到這枚彩蛋，必須先獲得三把鑰匙，而尋找鑰匙的線索就隱藏在詹姆斯的過往之中。韋德（泰爾·謝裡丹TyeSheridan飾）、艾奇（麗娜·維特LenaWaithe飾）、大東（森崎溫飾）和修（趙家正飾）是遊戲中的好友，和之後遇見的阿爾忒彌斯（奧利維亞·庫克OliviaCooke飾）一起，五人踏上了尋找彩蛋的征程。他們所要對抗的，是名為諾蘭索倫托（本·孟德爾森BenMendelsohn飾）的大資本家。
148,寄生蟲,https://movie.douban.com/subject/27010768/,基宇（崔宇植飾）出生在一個貧窮的家庭之中，和妹妹基婷（樸素丹飾）以及父母在狹窄的地下室裡過著相依為命的日子。一天，基宇的同學上門拜訪，他告訴基宇，自己在一個有錢人家裡給他們的女兒做家教，太太是一個頭腦簡單出手又闊綽的女人，因為自己要出國留學，所以將家教的職位暫時轉交給基宇。就這樣，基宇來到了朴社長（李善均飾）家中，並且見到了他的太太（趙汝貞飾），沒過多久，基宇的妹妹和父母也如同寄生蟲一般的進入了朴社長家裡工作。然而，他們的野心並沒有止步於此，基宇更是和大小姐墜入了愛河。隨著時間的推移，朴社長家裡隱藏的秘密漸漸浮出了水面。
149,我是山姆,https://movie.douban.com/subject/1306861/,"在星巴克工作的山姆（西恩•潘SeanPenn飾），雖已成人，但智力水準只有7歲。一次偶然，他收留了一個流浪女。該女子幫山姆生下了一個女兒後消失得無影無蹤。他給女兒取名叫露西（達科塔•范寧DakotaFanning飾）,因為他最喜歡甲殼蟲樂隊的《天空中戴鑽石的露西》。他非常疼愛自己的孩子。露西在山姆的細心呵護下慢慢地長大了，她發現爸爸不能看懂稍微複雜一些的故事。她在拒絕長大，希望和爸爸一樣。父女兩的生活是那麼幸福。地區的教育官員發現了這個特殊的家庭，他們認為山姆沒有能力照顧露西，於是把露西帶走了。傷心極了的山姆一心要掙回露西的撫養權，於是他自以為是的去找該地區最好的律師……"
150,七武士,https://movie.douban.com/subject/1295399/,日本戰國時代，一小山村面臨著山賊的威脅，為了保護秋天的收成，村中長老決定讓去請武士來保護村子安全，但只能拿出的報酬是一天三頓的白米飯。在城裡，他們遭到了武士白眼甚至被打。直到勘兵衛（志村喬飾）的出現，他現今已淪為浪人，幾經考慮最後答應了。他對農民說至少需要七名武士，於是久藏（宮口精二飾）、勝四郎（木村功飾）、五郎（稻葉義男飾）、七郎（加東大介飾）、平八（千秋實飾）和菊千代（三船敏郎飾）等六人也加入了隊伍，七個人肩負保衛村子的任務。整個防禦準備的過程中，武士與農民間發生許多摩擦也鬧出不少笑話。而在一次偷襲行動中，有武士為救農民被火槍打死，很快山賊的反撲隨之而來，一場惡戰即將開始。
151,喜宴,https://movie.douban.com/subject/1303037/,偉同（趙文瑄）是事業有成的男同志，與男友賽門（MitchellLichtenstein）在美國過著幸福的同居日子，煩惱來自要用各種招數應對遠在臺北的父（郎雄）母（歸亞蕾）的一次次逼婚。偉同被逼以“乖乖仔”形象修書一封聲稱會在美國結婚，沒料父母想親眼見證。無奈，他只得拉上來自上海的不得志的女藝術家葳葳（金素梅）“假婚”，想逃過一劫。父母對葳葳相當滿意，卻對偉同的草率態度不滿，為讓父母滿意儘快返回臺北，偉同猶如“拼命三郎”使出了渾身解數。但人算不如天算，不斷的波折使得父母的返台日期一次次推遲，令他和賽門的感情亮起“紅燈”，而葳葳又意外懷上了他的孩子。似乎，偉同在強大的父母（傳統）面前，只能選擇去做一個“表面正常”的男人。
152,新世界,https://movie.douban.com/subject/10437779/,金門集團會長、暴力組織在虎派大佬石東出遭遇車禍身亡，該事件在黑白兩道引起不小震盪。為了遏制金門集團進一步向合法領域滲透並持續壯大，警方及時提出“新世界計畫”，旨在干預金門集團繼任大佬的選舉。而圍繞會長頭銜，金門旗下三號人物華僑出身的丁青（黃正民飾）和四號人物常務理事李仲久（樸聖雄飾）展開一連串明爭暗鬥。在危機四伏的當下，警方姜科長（崔岷植飾）命令臥底十年之久的李子成（李政宰飾）左右選舉結果。子成六年前和丁青結識，並且得到對方的器重和信任。早已厭倦黑道生活的子成無奈受命，卻無疑將自己投入了兇險非常的黑色漩渦之中。充滿鮮血與欲望的戰場，新世界何日來臨？
